id,name,host_id,host_since,host_total_listings_count,latitude,longitude,neighbourhood_cleansed,property_type,room_type,square_feet,price,review_scores_rating,z_score
6705400,Private Room; Share Services. Near UNAM & Coyoacan,29940140,2015-03-24,6,19.34145,-99.17075,Coyoacán,House,Private room,,197.0,99.0,-0.25074130294269315
6711680,GREAT LOCATED APARTMENT W/ BALCONY,17040314,2014-06-20,1,19.38484,-99.17695,Benito Juárez,Apartment,Private room,,568.0,,-0.1621261967643392
6713478,French Mansion in the heart of Coyoacan,24017549,2014-11-21,4,19.34724,-99.16288,Coyoacán,Boutique hotel,Private room,,1659.0,97.0,0.09846431763076632
6730170,Charming Apartement in Condesa,2739138,2012-06-25,1,19.41082,-99.17701,Cuauhtémoc,Apartment,Entire home/apt,,1091.0,,-0.03720517107355993
6730604,Apartamento duplex ciudad deMexico.,34214380,2015-05-25,1,19.434160000000002,-99.18914000000001,Miguel Hidalgo,Apartment,Entire home/apt,,5682.0,60.0,1.0593769110418658
6731333,Belle chambre ds Polanco 1 / 2 lits,35254038,2015-06-07,1,19.43309,-99.19136999999999,Miguel Hidalgo,Apartment,Private room,,602.0,96.0,-0.15400513582077038
6731694,"Sunny, Private, Nice & Spacious!",15398114,2014-05-11,3,19.43471,-99.13726,Cuauhtémoc,Apartment,Private room,,455.0,91.0,-0.18911678166502383
6748869,Lighted room with private bathroom,11463951,2014-01-20,2,19.38564,-99.18565,Benito Juárez,Apartment,Private room,,357.0,100.0,-0.2125245455611928
6759220,Private room in Polanco!,34045895,2015-05-23,3,19.43656,-99.20844,Miguel Hidalgo,Apartment,Private room,,769.0,99.0,-0.11411639530382939
6759506,POLANCO 2 bed private room in polanco,34045895,2015-05-23,3,19.434279999999998,-99.20746,Miguel Hidalgo,Apartment,Private room,,883.0,98.0,-0.0868869556695104
6760760,Excelent appt in the best location,7880616,2013-08-01,1,19.4361,-99.19066,Miguel Hidalgo,Apartment,Private room,,500.0,,-0.17836831865147687
6764877,Habitación privada frente a la UNAM (Master BDRM),25353005,2014-12-29,0,19.33832,-99.17728000000001,Coyoacán,Apartment,Private room,,223.0,98.0,-0.24453107986819936
6778555,Comfortable room near Condesa,35305004,2015-06-08,1,19.40326,-99.17543,Miguel Hidalgo,Apartment,Private room,,498.0,,-0.17884602811874561
6779369,"Casa de huéspedes, Zona Sur, Tlalpan, Xochimilco",33653635,2015-05-18,6,19.288320000000002,-99.16946999999999,Tlalpan,House,Entire home/apt,,3499.0,93.0,0.5379570275180203
6792436,Super sunny 2-story apartment,519681,2011-04-19,1,19.41594,-99.15912,Cuauhtémoc,Apartment,Entire home/apt,,1364.0,96.0,0.02800217120862505
6793344,Wide confortable and centric,35560682,2015-06-11,1,19.39731,-99.14893000000001,Benito Juárez,Apartment,Private room,,542.0,,-0.16833641983883302
6800634,GRAN ESPACIO EN 6º PISO ¡¡,35589956,2015-06-11,1,19.39862,-99.17225,Benito Juárez,Apartment,Private room,,250.0,,-0.23808200206007116
6804857,rooftop private room with bathroom,35622092,2015-06-12,1,19.45211,-99.15815,Cuauhtémoc,House,Private room,,503.0,100.0,-0.17765175445057374
6807546,Habitación privada,32161788,2015-04-28,2,19.4133,-99.16119,Cuauhtémoc,Apartment,Private room,,455.0,93.0,-0.18911678166502383
6808453,Vacations Rental in Mexico City Coyoacan District,17468617,2014-06-30,5,19.33772,-99.12279000000001,Coyoacán,House,Entire home/apt,,1961.0,60.0,0.17059844718834824
6810612,Great loft value for groups!,35406862,2015-06-09,52,19.4294,-99.1942,Miguel Hidalgo,Bed and breakfast,Private room,,5462.0,,1.006828869642303
6810808,✯ MASTER SUITES PRIME LOCATION ✯,35406862,2015-06-09,52,19.42318,-99.17098,Cuauhtémoc,Bed and breakfast,Hotel room,,1950.0,83.0,0.1679710451183701
6812280,"PH Apartamento en el sur del D.F., Gran Sur",26438560,2015-01-20,4,19.302570000000003,-99.16969,Coyoacán,Apartment,Entire home/apt,,1293.0,95.0,0.011043485120584267
6819141,Cozy room in well lit apartment,1486964,2011-12-09,1,19.392039999999998,-99.15165,Benito Juárez,Apartment,Private room,,227.0,100.0,-0.24357566093366184
6831378,"Hermoso, centrico, col roma, cuarto",35787776,2015-06-14,1,19.40765,-99.1666,Cuauhtémoc,Apartment,Private room,,455.0,60.0,-0.18911678166502383
6836094,Modern apartment near Reforma,1146481,2011-09-12,2,19.42844,-99.15925,Cuauhtémoc,Apartment,Entire home/apt,,1205.0,96.0,-0.009975731439240928
6837045,Cuarto muy cómodo y linda vista !!!,18006459,2014-07-12,1,19.33687,-99.17749,Coyoacán,Apartment,Private room,,312.0,95.0,-0.22327300857473978
6850010,"In front PARQUE HUNDIDO, great area",35893442,2015-06-15,1,19.38038,-99.17902,Benito Juárez,Apartment,Private room,,557.0,,-0.16475359883431737
6853913,House of Light and Color Coyoacan.,25416724,2014-12-31,7,19.33419,-99.17605,Coyoacán,House,Private room,,1070.0,98.0,-0.04222112047988185
6855051,Apartment Coyoacan Mexico near UNAM,5162474,2013-02-20,1,19.33662,-99.17855,Coyoacán,Condominium,Entire home/apt,,750.0,,-0.11865463524288256
6855833,PRIVATE 50% OFF Cosy Design Apartment in Roma!,14889247,2014-04-29,1,19.4113,-99.16161,Cuauhtémoc,Apartment,Entire home/apt,,611.0,96.0,-0.151855443218061
6864909,Close to main city ways,35971504,2015-06-16,1,19.39623,-99.15044,Benito Juárez,Apartment,Private room,,379.0,100.0,-0.2072697414212365
6869939,Trendy Business-Quality Flat!,36001155,2015-06-16,3,19.39311,-99.15163000000001,Benito Juárez,Apartment,Entire home/apt,,1697.0,96.0,0.10754079750887266
6881128,"CENTRICO, Y HERMOSO CON TERRAZA",232907,2010-09-13,3,19.3868,-99.16758,Benito Juárez,Apartment,Private room,,669.0,,-0.1380018686672671
6884621,Habitación en renta,36074530,2015-06-17,1,19.42098,-99.17471,Cuauhtémoc,Apartment,Private room,,409.0,,-0.2001040994122052
6885758,Habitación privada con baño.,32505744,2015-05-03,4,19.37425,-99.17727,Benito Juárez,Apartment,Private room,,780.0,100.0,-0.11148899323385124
6887605,¡La mejor ubicación de la ciudad!,19539068,2014-08-05,1,19.41659,-99.17647,Cuauhtémoc,Apartment,Private room,,796.0,,-0.1076673174957012
6893779,Estudio en el corazón de Condesa,6415281,2013-05-15,4,19.41385,-99.16755,Cuauhtémoc,Loft,Entire home/apt,,818.0,96.0,-0.1024125133557449
6894076,Room in Roma DF,18661947,2014-07-22,1,19.42023,-99.1717,Cuauhtémoc,Apartment,Private room,,368.0,100.0,-0.20989714349121466
6894193,Loft in front of Fine Arts Palace &PickUp Service,1004821,2011-08-22,18,19.43456,-99.14466999999999,Cuauhtémoc,Loft,Entire home/apt,,1000.0,97.0,-0.058940951834288255
6894733,HOME AWAY FROM HOME,14046781,2014-04-08,1,19.37667,-99.16341,Benito Juárez,Apartment,Private room,,284.0,,-0.22996094111650234
6896811,Departamento Fuente de la Cibeles,36138492,2015-06-18,2,19.42138,-99.17019,Cuauhtémoc,Apartment,Entire home/apt,,2909.0,99.0,0.39703273467373784
6902153,Cozy 2BR in excellent location,36164326,2015-06-18,1,19.379739999999998,-99.18689,Benito Juárez,Apartment,Entire home/apt,,6688.0,100.0,1.2996647730780493
6912769,Habitación en Col. Roma Sur,36226015,2015-06-19,2,19.40876,-99.16516,Cuauhtémoc,Apartment,Private room,,227.0,100.0,-0.24357566093366184
6913957,Pretty room in Coyoacán,20088633,2014-08-15,2,19.34185,-99.16265,Coyoacán,Apartment,Private room,,334.0,40.0,-0.21801820443478348
6914989,Cozy double Room in Condesa @Casa Nuevo Leon /25,30541688,2015-04-03,12,19.41033,-99.17128000000001,Cuauhtémoc,Boutique hotel,Private room,,3455.0,90.0,0.5274474192381078
6923539,Cozy room in Condesa  @CasaNuevoLeon /24,30541688,2015-04-03,12,19.41179,-99.17213000000001,Cuauhtémoc,Boutique hotel,Private room,,3159.0,91.0,0.45674641808233213
6935401,"2 Bedroom Terrace Apt Downtown, Airport & Concerts",5755202,2013-04-03,44,19.416520000000002,-99.11952,Venustiano Carranza,Apartment,Entire home/apt,,780.0,96.0,-0.11148899323385124
6935711,"2 Beds & 2 Terrace Downtown, Airport & Concerts",5755202,2013-04-03,44,19.41882,-99.11872,Venustiano Carranza,Loft,Entire home/apt,,936.0,94.0,-0.07422765478688839
6937364,Beautiful room & terrace in Roma N.,36372596,2015-06-21,2,19.41561,-99.15824,Cuauhtémoc,Apartment,Private room,,955.0,98.0,-0.06968941484783524
6938927,✯ 16 SUITES FOR GROUPS AT WTC! ✯,35406862,2015-06-09,52,19.39357,-99.17588,Benito Juárez,Bed and breakfast,Private room,,3847.0,100.0,0.6210784748227837
6951646,Habitación en Col. Del Valle Centro,25955132,2015-01-11,1,19.39224,-99.16557,Benito Juárez,Apartment,Private room,,672.0,,-0.13728530446636397
6952120,THE BEST PLACE - HEART OF CONDESA-,29270203,2015-03-13,3,19.4094,-99.17334,Cuauhtémoc,Apartment,Entire home/apt,,2727.0,97.0,0.3535611731522812
6956618,Private Room in Antique House @ Roma neighborhood,30068032,2015-03-26,1,19.41468,-99.15541,Cuauhtémoc,House,Private room,,566.0,94.0,-0.16260390623160798
6969718,"Spacious, great location Roma Norte",36544051,2015-06-23,1,19.4165,-99.16294,Cuauhtémoc,Apartment,Entire home/apt,,1796.0,100.0,0.13118741613867602
6970263,"Cozy bedroom near UNAM/CEPE coyoacán, Copilco",33080453,2015-05-11,3,19.33604,-99.17539000000001,Coyoacán,Apartment,Private room,,219.0,96.0,-0.24548649880273685
6970368,Roma Norte | Cozy & Big Apartment,35670079,2015-06-12,1,19.41685,-99.15907,Cuauhtémoc,Apartment,Private room,,545.0,99.0,-0.1676198556379299
6970411,A Urban Oasis in Coyoacan-Frida Msm,30057973,2015-03-26,1,19.36018,-99.16261999999999,Benito Juárez,Apartment,Entire home/apt,,1335.0,95.0,0.02107538393322811
6972071,SUPER SAVER GROUP DEAL - PERFECT FOR STUDENTS,35406862,2015-06-09,52,19.42701,-99.13489,Cuauhtémoc,Hostel,Shared room,,1697.0,,0.10754079750887266
6990671,Bonito departamento privado con terraza,14170388,2014-04-11,3,19.3804,-99.17914,Benito Juárez,Loft,Entire home/apt,,379.0,91.0,-0.2072697414212365
6992538,Bonita recámara,23851670,2014-11-17,3,19.33022,-99.17411,Coyoacán,House,Private room,,379.0,80.0,-0.2072697414212365
6994948,Great Bedroom At Colonia del Valle,25845373,2015-01-09,1,19.401239999999998,-99.1607,Benito Juárez,Apartment,Private room,,290.0,100.0,-0.22852781271469608
7002882,Independent Room; Share Services; Near UNAM & Coyo,29940140,2015-03-24,6,19.34219,-99.17149,Coyoacán,House,Private room,,223.0,94.0,-0.24453107986819936
7007719,Cozy room in Roma Norte,36736818,2015-06-25,1,19.41731,-99.17152,Cuauhtémoc,Apartment,Private room,,341.0,100.0,-0.21634622129934283
7009668,Bed and breakfast luxury department,36723433,2015-06-25,1,19.36583,-99.18516,Benito Juárez,Apartment,Entire home/apt,,1962.0,95.0,0.17083730192198263
7024365,Great Loft Location,1004821,2011-08-22,18,19.43688,-99.13927,Cuauhtémoc,Loft,Entire home/apt,,1136.0,96.0,-0.026456708060012955
7025915,Recamara con baño privado  dos camas  ortopedicas,36829719,2015-06-26,2,19.41871,-99.15899999999999,Cuauhtémoc,Apartment,Private room,,341.0,95.0,-0.21634622129934283
7033195,Corner Suite  @CasaNuevoLeon /21,30541688,2015-04-03,12,19.41105,-99.17204,Cuauhtémoc,Boutique hotel,Private room,,3987.0,93.0,0.6545181375315964
7033613,Cozy room in Condesa  @CasaNuevoLeon /32,30541688,2015-04-03,12,19.409860000000002,-99.17286,Cuauhtémoc,Boutique hotel,Private room,,3159.0,95.0,0.45674641808233213
7034452,Classic & large apt @ elite Polanco,11106737,2014-01-07,2,19.43045,-99.19273000000001,Miguel Hidalgo,Apartment,Private room,,2162.0,,0.21860824864885806
7047856,Ap-2/Ideal for students in exchange,17262191,2014-06-25,2,19.517229999999998,-99.15677,Gustavo A. Madero,Apartment,Private room,,612.0,100.0,-0.1516165884844266
7072013,Habitación en Campestre Churubus coyoacán,37078545,2015-06-29,1,19.344720000000002,-99.13032,Coyoacán,Farm stay,Private room,,290.0,100.0,-0.22852781271469608
7082903,Recámara amueblada para 1 chica,37129302,2015-06-30,1,19.399729999999998,-99.1782,Miguel Hidalgo,Condominium,Private room,,996.0,,-0.059896370768825764
7087612,departamento fuentes mirador,22111062,2014-10-04,2,19.28032,-99.18938,Tlalpan,Apartment,Entire home/apt,,614.0,,-0.15113887901715786
7088177,A UN PASO DEL PARC CHAPULTEPEC,37152222,2015-06-30,1,19.41254,-99.18929,Miguel Hidalgo,House,Entire home/apt,,557.0,,-0.16475359883431737
7092631,Cómodo cuarto en un excelente lugar,37157932,2015-06-30,1,19.4194,-99.17193,Cuauhtémoc,Apartment,Private room,,341.0,100.0,-0.21634622129934283
7094964,Cuarto en departamento seguro,35911813,2015-06-15,1,19.30467,-99.14975,Coyoacán,Apartment,Private room,,290.0,,-0.22852781271469608
7101923,barrio bohemio museo Frida Kahlo,37214526,2015-07-01,4,19.35521,-99.1659,Coyoacán,Apartment,Entire home/apt,,705.0,100.0,-0.12940309825642954
7105905,Nice room near UNAM,35215470,2015-06-07,2,19.34207,-99.18815,Álvaro Obregón,Townhouse,Private room,,372.0,100.0,-0.20894172455667714
7109819,A place to enjoy and have fun,11917947,2014-02-03,1,19.40315,-99.18188,Miguel Hidalgo,Condominium,Private room,,341.0,,-0.21634622129934283
7114006,"Nice PH, Super location!",37266397,2015-07-01,6,19.37065,-99.18149,Benito Juárez,Apartment,Entire home/apt,,691.0,97.0,-0.1327470645273108
7133029,"Recamara cómoda, segura y tranquila",37360699,2015-07-02,1,19.35332,-99.12324,Coyoacán,House,Private room,,290.0,,-0.22852781271469608
7133104,Las Aguilas Suite,14253152,2014-04-14,2,19.34796,-99.22492,Álvaro Obregón,Condominium,Entire home/apt,,219.0,73.0,-0.24548649880273685
7143964,Landmark apartment in Mexico City,37411250,2015-07-03,2,19.42745,-99.15354,Cuauhtémoc,Apartment,Entire home/apt,,2990.0,100.0,0.4163799680981224
7147480,En el corazón de POLANCO.  La mejor zona del D.F.,37421422,2015-07-03,5,19.43417,-99.18701999999999,Miguel Hidalgo,Apartment,Private room,,724.0,96.0,-0.12486485831737637
7148100,Estudio en edificio artdéco.,32830975,2015-05-07,1,19.41047,-99.1692,Cuauhtémoc,Apartment,Entire home/apt,,1250.0,99.0,0.0007727315743060468
7149946,Departamento en Tlalpan para 6 pers,36006790,2015-06-16,2,19.29523,-99.15474,Tlalpan,Condominium,Entire home/apt,,1070.0,90.0,-0.04222112047988185
7150376,230m2 en barrio Condesa D.F Mexico,893137,2011-07-30,1,19.41147,-99.17671999999999,Cuauhtémoc,Apartment,Entire home/apt,,2841.0,100.0,0.3807906127866002
7160117,Perfect Space in La Nápoles,37497647,2015-07-04,1,19.39669,-99.17408,Benito Juárez,Apartment,Entire home/apt,,455.0,100.0,-0.18911678166502383
7160425,Confortable habitación,37496648,2015-07-04,2,19.386789999999998,-99.24123,Álvaro Obregón,House,Private room,,624.0,80.0,-0.14875033168081409
7174238,Cozy Studio near Museo Antropologia,29247174,2015-03-12,1,19.42875,-99.17687,Miguel Hidalgo,Guest suite,Entire home/apt,,892.0,100.0,-0.08473726306680099
7177962,Tu hogar en medio de la gran ciudad,33678341,2015-05-18,1,19.40915,-99.17173000000001,Cuauhtémoc,House,Private room,,750.0,100.0,-0.11865463524288256
7178091,Tu hogar en medio de la gran ciudad,33678341,2015-05-18,1,19.40834,-99.17053,Cuauhtémoc,House,Private room,,750.0,93.0,-0.11865463524288256
7178136,Tu hogar en medio de la gran ciudad,33678341,2015-05-18,1,19.40859,-99.17081,Cuauhtémoc,Bed and breakfast,Private room,,1136.0,89.0,-0.026456708060012955
7180374,Modern City Centre Apartment,18772371,2014-07-23,1,19.43649,-99.15173,Cuauhtémoc,Apartment,Entire home/apt,,973.0,97.0,-0.06539002964241644
7194863,Depa en Condesa a dos cuadras de metro Chapultepec,37677126,2015-07-06,1,19.418329999999997,-99.17736,Cuauhtémoc,Apartment,Private room,,432.0,98.0,-0.1946104405386145
7197065,Departamento 3 recamaras cerca WTC CDMX,37520127,2015-07-05,1,19.396279999999997,-99.16488000000001,Benito Juárez,Apartment,Entire home/apt,,796.0,100.0,-0.1076673174957012
7198118,Airbed close to Metro Station,37691490,2015-07-06,1,19.35828,-99.14316,Benito Juárez,Apartment,Shared room,,5466.0,,1.0077842885768402
7201720,Corner Suite in Condesa  @CasaNuevoLeon/ 33,30541688,2015-04-03,12,19.41077,-99.17161999999999,Cuauhtémoc,Boutique hotel,Private room,,3568.0,96.0,0.5544380041387924
7208482,Spacious apartment in the heart of Coyoacan,13756986,2014-03-31,3,19.349829999999997,-99.16932,Coyoacán,House,Entire home/apt,,1182.0,95.0,-0.015469390312831604
7238293,"Location, location, location!",27215085,2015-02-04,8,19.40835,-99.17839000000001,Cuauhtémoc,Apartment,Private room,,385.0,95.0,-0.20583661301943024
7239439,"Two bedroom Colonial home w/ 2 bath, patio, garden",372570,2011-02-01,2,19.29403,-99.1631,Tlalpan,House,Entire home/apt,,847.0,90.0,-0.09548572608034797
7239447,Good vibrations.,12510559,2014-02-23,1,19.372870000000002,-99.17733,Benito Juárez,Apartment,Private room,,580.0,90.0,-0.15925993996072668
7244447,Beautiful BestApt Coyoacan (FKahlo),14136212,2014-04-10,1,19.35182,-99.16314,Coyoacán,Apartment,Entire home/apt,,1181.0,96.0,-0.01570824504646598
7245923,,17602181,2014-07-03,2,19.40594,-99.15986,Cuauhtémoc,Apartment,Entire home/apt,,750.0,98.0,-0.11865463524288256
7261510,Beautiful Room in Roma Norte,19420670,2014-08-04,1,19.41871,-99.16089000000001,Cuauhtémoc,Apartment,Private room,,295.0,,-0.2273335390465242
7262836,Hogar CDMX Aeropuerto Foro Sol Zocalo Centro Tapo,31111932,2015-04-12,7,19.44069,-99.1087,Venustiano Carranza,Apartment,Entire home/apt,,446.0,95.0,-0.19126647426773324
7264288,Ideal for students in echange /D.F.,17262191,2014-06-25,2,19.5151,-99.15758000000001,Gustavo A. Madero,Apartment,Private room,,602.0,90.0,-0.15400513582077038
7266252,Casa Tajin,25556241,2015-01-03,1,19.39547,-99.15356,Benito Juárez,House,Private room,,295.0,,-0.2273335390465242
7274078,Ideal Polanco for Couples/Families,20776984,2014-08-31,1,19.43475,-99.18630999999999,Miguel Hidalgo,Apartment,Entire home/apt,,2796.0,,0.3700421497730532
7276876,New Luxury Flat in Condesa,2856024,2012-07-07,1,19.4088,-99.16979,Cuauhtémoc,Apartment,Private room,,545.0,100.0,-0.1676198556379299
7277187,Private room in excelent apartment,23451355,2014-11-07,0,19.43153,-99.17129,Cuauhtémoc,Apartment,Private room,,249.0,,-0.23832085679370554
7292360,NEW ROMA NORTE 2 BED/2 BATH with 24 hour Doorman,1480282,2011-12-07,1,19.412129999999998,-99.16561999999999,Cuauhtémoc,Apartment,Entire home/apt,,1636.0,98.0,0.09297065875717565
7308681,Frida Studio 1 in Coyoacan,38286835,2015-07-12,2,19.36176,-99.15889,Benito Juárez,Loft,Entire home/apt,,611.0,95.0,-0.151855443218061
7309123,"Upscale Apartment in Polanco Hotels Area, Parque Lincoln",37450297,2015-07-04,1,19.42867,-99.19373,Miguel Hidalgo,Apartment,Entire home/apt,,7273.0,100.0,1.43939479225416
7310049,Lux appartment in Polanco!,37742252,2015-07-07,6,19.438860000000002,-99.19074,Miguel Hidalgo,Apartment,Entire home/apt,,1591.0,95.0,0.08222219574362867
7312615,Excelente ubicación,2667807,2012-06-18,1,19.38106,-99.19043,Benito Juárez,Apartment,Private room,,892.0,,-0.08473726306680099
7322616,Céntrico departamento entero Colonia San Rafael,26475023,2015-01-21,1,19.43914,-99.16512,Cuauhtémoc,Apartment,Entire home/apt,,317.0,100.0,-0.2220787349065679
7325135,"Beautiful apartment, best location.",38373237,2015-07-13,1,19.410999999999998,-99.17173000000001,Cuauhtémoc,Apartment,Entire home/apt,,3955.0,97.0,0.6468747860552964
7328104,Nice Loft en Santa Fe,38300947,2015-07-12,1,19.35675,-99.28456,Cuajimalpa de Morelos,Apartment,Entire home/apt,,2140.0,,0.21335344450890176
7329225,Recámara en el centro.,38395479,2015-07-13,1,19.439510000000002,-99.13401999999999,Cuauhtémoc,Apartment,Shared room,,249.0,,-0.23832085679370554
7340446,DEPARTAMENTO CON GRAN TERRAZA,31374423,2015-04-16,1,19.438589999999998,-99.15895,Cuauhtémoc,Condominium,Private room,,453.0,60.0,-0.1895944911322926
7345421,Room in a luxury apartment!,38481346,2015-07-14,1,19.43735,-99.15309,Cuauhtémoc,Apartment,Private room,,294.0,,-0.22757239378015856
